age,weight(kg),height(m),BMI,BMR,activity_level,calories_to_maintain_weight,gender_F,gender_M
32,74.26798157885707,1.6309192551786762,27.92136851683126,1681.331,19.999999999999996,2017.5972,0,1
31,73.21554304756239,1.6322650048781937,27.48033031677303,1674.385,19.999999999999996,2009.262,0,1
31,73.55907226813484,1.6309911747795858,27.65241213595681,1678.455,50.0,2517.6825,0,1
31,78.32338810288917,1.632157272259473,29.40136252379315,1538.671,30.000000000000004,2000.2723,1,0
32,76.9586671592684,1.6314337063658968,28.91469901451856,1520.747,30.000000000000004,1976.9711,1,0
32,77.50706044435525,1.6318663315161317,29.10530144307206,1526.085,30.000000000000004,1983.9105,1,0
31,73.14946697170289,1.6329028505580474,27.434084467879195,1489.128,89.99999999999999,2829.3432,1,0
32,73.25405001866731,1.63167150301885,27.5147887813986,1667.816,50.0,2501.724,0,1
33,76.65259578594518,1.632864985452335,28.749236395263768,1708.173,30.000000000000004,2220.6249000000003,0,1
30,76.59268761928008,1.6310259753212994,28.79158368453498,1726.833,19.999999999999996,2072.1996,0,1
31,77.00860273652259,1.6319857219325655,28.91389062438848,1526.02,30.000000000000004,1983.826,1,0
31,75.70588718010595,1.6319631540633774,28.42555512933748,1513.51,30.000000000000004,1967.563,1,0
32,76.2742443464057,1.6310739902709477,28.67019118738328,1708.894,30.000000000000004,2221.5622000000003,0,1
31,75.10621452777174,1.632823438166929,28.170685933865,1700.567,19.999999999999996,2040.6804,0,1
30,78.4209721954909,1.6318558864496973,29.44886880120292,1752.295,19.999999999999996,2102.754,0,1
31,72.8624639957322,1.6317255864428275,27.365891865935563,1486.173,70.0,2526.4941,1,0
32,77.44274742173288,1.6326843663624198,29.052016591954757,1725.708,30.000000000000004,2243.4204,0,1
31,74.502215106213,1.6319505138228154,27.9740414915237,1501.953,19.999999999999996,1802.3436,1,0
33,77.74501440857536,1.6317772958183026,29.197843475603783,1523.654,19.999999999999996,1828.3848,1,0
30,77.50645135576872,1.631257503616885,29.12680231996056,1739.467,19.999999999999996,2087.3604,0,1
31,74.37932747534258,1.6312704161065454,27.951191585652264,1689.832,19.999999999999996,2027.7984,0,1
31,73.79648386680357,1.6316237702274672,27.72015296037849,1495.122,19.999999999999996,1794.1464,1,0
33,77.77297211338397,1.6318883120856558,29.204369331736448,1523.942,19.999999999999996,1828.7304,1,0
31,73.02309845468731,1.630918865810553,27.45336243684055,1671.076,19.999999999999996,2005.2912,0,1
31,74.84162416985285,1.6313411870529415,28.122479023710216,1696.201,30.000000000000004,2205.0613000000003,0,1
31,73.20051331782581,1.630939470817343,27.519366989918858,1673.517,30.000000000000004,2175.5721000000003,0,1
31,74.34148151638955,1.6311147420048289,27.942302239736343,1500.268,19.999999999999996,1800.3216,1,0
32,73.48349663218782,1.6310989442942558,27.620351444774787,1487.328,50.0,2230.992,1,0
31,74.13662283927468,1.6314600770438776,27.853507813207735,1686.602,19.999999999999996,2023.9224,0,1
31,75.04177136766097,1.631721519875266,28.18454282132996,1507.094,30.000000000000004,1959.2222,1,0
31,74.57240319058246,1.633030027438712,27.96338860910253,1693.357,30.000000000000004,2201.3641,0,1
31,73.86265982733673,1.6329721857854325,27.69920903261748,1495.987,70.0,2543.1779,1,0
32,75.46267216022295,1.6329300251612997,28.30069040665398,1506.64,19.999999999999996,1807.968,1,0
30,73.11559943523537,1.631721252920208,27.461111057438146,1493.302,50.0,2239.953,1,0
31,77.79044840168994,1.6315252982085084,29.223932109746787,1533.448,30.000000000000004,1993.4824,1,0
30,73.36305279767966,1.6327061907027296,27.52081659286858,1495.845,89.99999999999999,2842.1055,1,0
31,75.31804912843438,1.6318423673793905,28.284118851861017,1702.978,19.999999999999996,2043.5736,0,1
32,74.62673647124493,1.6328923988227193,27.98848010070472,1687.232,50.0,2530.848,0,1
33,77.87204107520178,1.6307543277253762,29.28225231702421,1524.7,19.999999999999996,1829.64,1,0
32,76.61153391767179,1.6313900042436669,28.785817249327373,1713.673,30.000000000000004,2227.7749,0,1
31,75.1564322940105,1.6322893889224332,28.207970513725133,1508.291,30.000000000000004,1960.7783,1,0
32,78.00350841856061,1.631544555243684,29.303281703938403,1732.82,19.999999999999996,2079.384,0,1
31,74.05987070011815,1.6319452256596234,27.80813053051936,1685.793,50.0,2528.6895,0,1
31,73.74364886768683,1.6311874854718889,27.715126243422283,1494.541,70.0,2540.7197,1,0
30,76.80117334605791,1.6321725363311084,28.82940791975988,1730.262,30.000000000000004,2249.3406,0,1
32,74.04164392584231,1.632079008192471,27.796729118477785,1678.81,19.999999999999996,2014.572,0,1
32,76.42472773400388,1.6331935807058402,28.652239433840563,1712.016,30.000000000000004,2225.6208,0,1
33,73.38567969453158,1.6318926229738886,27.556760557850453,1481.824,70.0,2519.1008,1,0
30,76.60091344036309,1.630953899437769,28.797220884832587,1726.909,30.000000000000004,2244.9817000000003,0,1
31,76.2013538355905,1.63154367960702,28.626303864407333,1518.195,30.000000000000004,1973.6535,1,0
33,75.48093595574471,1.6313623601422336,28.361970515987416,1691.37,30.000000000000004,2198.781,0,1
33,73.62265573923055,1.63256308577749,27.623043968043987,1666.512,50.0,2499.768,0,1
33,76.09778715329378,1.6322635764029148,28.562186395374532,1700.271,30.000000000000004,2210.3523,0,1
30,75.8593055771865,1.6323461409334628,28.46979560031624,1519.748,19.999999999999996,1823.6976,1,0
31,75.63072730946362,1.6322261355104273,28.38818466742414,1707.454,30.000000000000004,2219.6902,0,1
31,75.97319712976791,1.63194067031753,28.526708960338823,1516.073,19.999999999999996,1819.2876,1,0
32,74.00520329739179,1.6310578919913483,27.81784635584187,1492.33,89.99999999999999,2835.427,1,0
31,72.93050865637633,1.6313045138657978,27.40559066832309,1486.755,50.0,2230.1325,1,0
33,77.19473115379013,1.6307259137373276,29.02857478670906,1714.531,19.999999999999996,2057.4372,0,1
33,75.61008237995644,1.6330495936742386,28.35182133438377,1503.375,19.999999999999996,1804.05,1,0
32,78.05458596383649,1.6308870861194804,29.34611645698413,1531.175,30.000000000000004,1990.5275,1,0
30,74.23077230294476,1.6330118097390618,27.83590386855471,1695.467,50.0,2543.2005,0,1
32,73.58008395103941,1.6311200940787178,27.65593865347102,1488.259,19.999999999999996,1785.9108,1,0
30,77.4135566045947,1.6326881362593584,29.04093178221273,1738.91,19.999999999999996,2086.692,0,1
31,74.2366098233385,1.6329240924465485,27.84108377816091,1688.704,19.999999999999996,2026.4448,0,1
31,77.80168820270706,1.631958758855952,29.212630244806004,1533.629,30.000000000000004,1993.7177,1,0
33,74.17322190425871,1.6329928071400943,27.814970297914996,1674.27,30.000000000000004,2176.551,0,1
31,73.36088516947271,1.630691301943016,27.58805311663522,1675.59,50.0,2513.385,0,1
32,74.46809167797679,1.630757112892962,28.002168320179265,1496.722,89.99999999999999,2843.7718,1,0
31,73.3855161663574,1.6326652561851849,27.53062377252737,1676.914,50.0,2515.371,0,1
32,75.86205771251579,1.6311391275502447,28.512979853077265,1510.169,19.999999999999996,1812.2028,1,0
31,73.71232697666302,1.6316890905356831,27.686324301866208,1494.325,50.0,2241.4875,1,0
33,76.53436061185447,1.6312275874049402,28.762547113280785,1705.735,30.000000000000004,2217.4555,0,1
31,72.97914749418992,1.6316888274574315,27.41095118294828,1670.859,70.0,2840.4603,0,1
33,73.02938329269197,1.632137225721343,27.41475017852967,1478.445,89.99999999999999,2809.0455,1,0
32,78.26528734314836,1.630698984523358,29.43212250869028,1533.166,30.000000000000004,1993.1158,1,0
31,75.61442831142126,1.6330937179925131,28.351918811332165,1512.824,30.000000000000004,1966.6712,1,0
30,74.83342921164426,1.63069106335624,28.141825433799184,1509.618,30.000000000000004,1962.5034,1,0
33,74.73151583281161,1.632878133691824,28.028266924779405,1681.861,50.0,2522.7915000000003,0,1
31,77.12030814635533,1.6315557010249866,28.971097383238423,1527.019,30.000000000000004,1985.1247,1,0
32,77.12602616776877,1.6322745950575517,28.947729976060156,1522.497,30.000000000000004,1979.2461,1,0
31,75.28196489872387,1.631586055997203,28.27945111009153,1702.356,30.000000000000004,2213.0628,0,1
31,76.7836272231023,1.631687590121201,28.839956642526733,1523.81,19.999999999999996,1828.572,1,0
32,77.65456502492401,1.6327047593880903,29.130750523197538,1728.62,19.999999999999996,2074.344,0,1
31,75.22630115340671,1.6324761232238916,28.227735045322333,1702.038,19.999999999999996,2042.4456,0,1
32,76.8977599963843,1.6310826124366191,28.904254528014626,1520.103,30.000000000000004,1976.1339,1,0
32,73.28962417610526,1.631995112017755,27.51723465572972,1485.62,89.99999999999999,2822.678,1,0
33,78.56002763658022,1.6330495589276013,29.457975606558087,1531.695,30.000000000000004,1991.2035,1,0
30,73.7334698038883,1.631535032115777,27.699495873967216,1499.202,19.999999999999996,1799.0424,1,0
30,75.2860060398105,1.6330136713497312,28.23154311522569,1709.925,30.000000000000004,2222.9025,0,1
32,73.35225389897528,1.632003620799144,27.540462358785994,1486.222,70.0,2526.5774,1,0
31,73.80520243335208,1.6326765079758827,27.68768771642197,1682.67,19.999999999999996,2019.204,0,1
30,75.59212434064212,1.63142323744088,28.40162980655504,1517.026,19.999999999999996,1820.4312,1,0
31,74.99756428581865,1.632242965079803,28.149944825739023,1698.788,50.0,2548.182,0,1
32,73.2118926798641,1.631208907624384,27.514553255688124,1667.007,50.0,2500.5105000000003,0,1
32,76.91175663065694,1.6315193519486066,28.89404013174752,1717.851,19.999999999999996,2061.4212,0,1
31,73.61139540132282,1.6329259331709711,27.606546296143133,1680.139,30.000000000000004,2184.1807,0,1
31,74.58233644609162,1.6313682533668463,28.02411917295086,1692.662,19.999999999999996,2031.1944,0,1
32,76.76798113769394,1.6311008071978017,28.854829621963983,1715.672,19.999999999999996,2058.8064,0,1
31,74.42485869596754,1.6316830516878456,27.95415788225511,1501.165,30.000000000000004,1951.5145,1,0
32,72.92876652920104,1.6325272444037608,27.363899883350687,1663.788,19.999999999999996,1996.5456,0,1
32,77.68945354096608,1.6312912791690302,29.194365288599656,1527.738,30.000000000000004,1986.0594,1,0
33,73.02582542204408,1.6320030552628906,27.417922193350364,1478.388,50.0,2217.582,1,0
32,77.6325909386216,1.632670505302703,29.12372934614213,1527.427,30.000000000000004,1985.6551,1,0
32,75.52287776729906,1.6322061353942106,28.34839778635074,1507.095,30.000000000000004,1959.2235,1,0
32,77.42155104721229,1.6319808728920602,29.06911023056004,1525.284,30.000000000000004,1982.8692,1,0
33,75.50463659238822,1.6325158634945192,28.33079759992177,1692.271,19.999999999999996,2030.7252,0,1
32,76.07149192085231,1.6316630006525674,28.573339571221144,1512.269,30.000000000000004,1965.9497,1,0
32,74.52985762361449,1.6313459940191746,28.005164624383973,1685.132,50.0,2527.6980000000003,0,1
31,74.17170510982581,1.6306899876262912,27.89301456909281,1686.697,50.0,2530.0455,0,1
33,73.38760448801347,1.6316383996454853,27.56607138521176,1481.8,89.99999999999999,2815.42,1,0
33,75.47777102031579,1.6310135429820607,28.37291336089486,1501.759,19.999999999999996,1802.1108,1,0
31,75.8947709547987,1.6321443443554189,28.49014933894109,1711.031,19.999999999999996,2053.2372,0,1
30,75.36588660156238,1.630978883685892,28.33205890218002,1514.779,19.999999999999996,1817.7348,1,0
31,75.10397837759548,1.6330882383873768,28.160712636180328,1700.669,30.000000000000004,2210.8697,0,1
32,76.30774909431908,1.633020163391156,28.614459622584807,1710.326,30.000000000000004,2223.4238,0,1
31,74.48930770968863,1.6329802223105885,27.933933076328326,1692.194,50.0,2538.291,0,1
32,73.09745045823482,1.6314893182611043,27.46210100855389,1483.689,89.99999999999999,2819.0091,1,0
32,76.96044333195952,1.6322566375748144,28.886217310849037,1718.886,30.000000000000004,2234.5518,0,1
31,73.77251816820133,1.6330917391588833,27.661354600317438,1682.429,50.0,2523.6435,0,1
31,76.65668599035187,1.6328501061844536,28.751294445137148,1522.789,30.000000000000004,1979.6257,1,0
31,76.34313350935578,1.6330605808797105,28.626311311080983,1717.631,30.000000000000004,2232.9203,0,1
30,75.88776225779851,1.63199695353955,28.492664171579925,1717.661,30.000000000000004,2232.9593,0,1
30,74.3134948564946,1.631257176834102,27.92690548649907,1504.723,30.000000000000004,1956.1399,1,0
33,72.94675055579089,1.6310350404748368,27.42075245614177,1656.488,19.999999999999996,1987.7856,0,1
30,76.78063255496376,1.6315231910720558,28.84464397777422,1729.656,30.000000000000004,2248.5528,0,1
33,75.8384104428515,1.631581539278634,28.488635989902303,1505.318,19.999999999999996,1806.3816,1,0
30,77.55150548221148,1.6314103567306908,29.138272668457564,1535.834,30.000000000000004,1996.5842,1,0
33,73.10736506720957,1.6325320543370458,27.4307509298034,1659.437,19.999999999999996,1991.3244,0,1
32,76.37998324244734,1.6318306985389563,28.683316220003825,1515.259,19.999999999999996,1818.3108,1,0
33,73.71880496647665,1.6316843378462005,27.688918733703535,1484.987,89.99999999999999,2821.4753,1,0
32,75.73671206963564,1.631318296403123,28.459615810780097,1701.652,19.999999999999996,2041.9824,0,1
31,73.08241292615477,1.6324803676918915,27.423125018018894,1672.669,19.999999999999996,2007.2028,0,1
30,75.43319353109237,1.632935432559638,28.28944770626813,1515.758,30.000000000000004,1970.4854,1,0
30,73.12782160707734,1.6327015487600929,27.43272987238792,1493.586,50.0,2240.379,1,0
33,72.98835194925846,1.6323918678625786,27.39079972138084,1478.095,89.99999999999999,2808.3805,1,0
32,76.42461398790464,1.6322378342261494,28.68576083634764,1515.757,30.000000000000004,1970.4841,1,0
32,74.76146384013333,1.6311108046683502,28.10029422621761,1499.599,50.0,2249.3985,1,0
31,74.10512298220299,1.6314242308947722,27.84289666089021,1686.152,30.000000000000004,2191.9976,0,1
33,76.0848847890406,1.632771479598298,28.539579885964887,1700.349,19.999999999999996,2040.4188,0,1
33,73.828194197398,1.6324230445834067,27.704914353855727,1669.258,19.999999999999996,2003.1096,0,1
33,73.39145764165069,1.631762723612989,27.56331814098708,1662.944,70.0,2827.0048,0,1
33,74.38430701317873,1.6331027402905347,27.89037195951873,1491.617,70.0,2535.7489,1,0
31,78.12825116188796,1.632420925933385,29.31863834829092,1536.843,30.000000000000004,1997.8959,1,0
31,74.31771801846443,1.6307187869364803,27.946937049757985,1499.972,19.999999999999996,1799.9664,1,0
31,73.32954101913498,1.632089227296743,27.529046557494485,1675.859,30.000000000000004,2178.6167,0,1
31,74.3833074263446,1.6321815944192546,27.921486314378235,1500.851,19.999999999999996,1801.0212,1,0
32,77.0027168849724,1.6323598640962829,28.89842892145213,1719.517,30.000000000000004,2235.3721,0,1
33,76.83382028305545,1.6317448371363066,28.856784283251255,1514.901,30.000000000000004,1969.3713,1,0
33,74.89441042670745,1.631429661587647,28.139261675561816,1496.229,89.99999999999999,2842.8351,1,0
33,73.39867694230652,1.632517652155841,27.54054052489812,1482.055,70.0,2519.4935,1,0
31,77.07309630460652,1.633125659281391,28.89772153053429,1727.664,19.999999999999996,2073.1968,0,1
31,73.13078209971717,1.6308232980228738,27.49706901296265,1672.503,50.0,2508.7545,0,1
31,74.010853980425,1.631799874223035,27.79467656776325,1497.21,70.0,2545.257,1,0
32,73.56661519706329,1.632030856065471,27.62002348941071,1672.278,70.0,2842.8726,0,1
33,73.07660407790814,1.63223889108187,27.429059347798507,1658.869,70.0,2820.0773,0,1
31,73.85354924389213,1.6320411318488173,27.72740152247169,1683.014,30.000000000000004,2187.9182,0,1
32,73.29958789554209,1.6322758565291278,27.51150945432862,1668.742,50.0,2503.113,0,1
33,72.91948500068206,1.6318385361866496,27.3835168151758,1477.34,89.99999999999999,2806.946,1,0
33,74.48394509382105,1.6309860104680574,28.000268723770336,1677.523,19.999999999999996,2013.0276,0,1
31,76.54227613992076,1.6331348750812271,28.698372373754232,1720.397,19.999999999999996,2064.4764,0,1
31,75.55241061896645,1.6315989353369555,28.380595197472285,1511.975,30.000000000000004,1965.5675,1,0
32,74.24783309668706,1.631640354005421,27.889126216133292,1681.415,19.999999999999996,2017.698,0,1
33,77.28453609531513,1.6314166334551037,29.037741351204147,1519.172,19.999999999999996,1823.0064,1,0
31,78.21425513278386,1.6318014757452712,29.373200554873748,1742.636,19.999999999999996,2091.1632,0,1
32,75.45595126542756,1.632154305818421,28.32507499679273,1506.443,30.000000000000004,1958.3759,1,0
33,77.62658508945289,1.632670516166563,29.121475874885217,1721.419,19.999999999999996,2065.7028,0,1
31,76.65907091900162,1.632816715616917,28.75336490783226,1522.806,19.999999999999996,1827.3672,1,0
32,75.08493381342673,1.6319409254857018,28.19317160926949,1693.034,30.000000000000004,2200.9442000000004,0,1
31,73.03132151950861,1.6330567731328407,27.38461205925029,1488.02,50.0,2232.03,1,0
30,73.65261002507393,1.6314918493482782,27.670583960250877,1498.419,70.0,2547.3123,1,0
31,75.73049253918117,1.6324196415607608,28.41889308313385,1708.918,30.000000000000004,2221.5934,0,1
30,72.94223179974594,1.6317473581771145,27.395120226795143,1677.182,19.999999999999996,2012.6184,0,1
30,73.65077752229648,1.6331194242634282,27.61477107865216,1498.678,50.0,2248.0170000000003,1,0
31,73.26230906421021,1.6316618692837197,27.518215888722068,1490.001,50.0,2235.0015,1,0
32,74.52661255195949,1.6312783192697493,28.00626883951337,1497.373,70.0,2545.5341,1,0
32,73.06427078198084,1.6308094771191095,27.472526499486595,1664.785,30.000000000000004,2164.2205000000004,0,1
31,76.73358367311207,1.6319339236199986,28.812460061102332,1722.417,19.999999999999996,2066.9004,0,1
31,77.75881052509213,1.632828032738404,29.16545210002441,1533.365,30.000000000000004,1993.3745,1,0
31,73.09162824355683,1.6329346201698791,27.411325910596968,1673.023,50.0,2509.5345,0,1
32,75.62518256106178,1.630881006631969,28.43294770058523,1699.906,30.000000000000004,2209.8778,0,1
32,72.90769856846894,1.6324721076955928,27.35784281530395,1663.472,50.0,2495.208,0,1
32,75.1517352659232,1.6309930891996818,28.25106154444032,1693.475,30.000000000000004,2201.5175,0,1
33,74.43450827739365,1.6307708658457836,27.989067892492887,1491.702,89.99999999999999,2834.2338,1,0
31,72.83654542231768,1.6310162615053907,27.37995671857301,1668.569,19.999999999999996,2002.2828,0,1
31,76.17116203820653,1.6313905085609577,28.620335376851,1714.44,19.999999999999996,2057.328,0,1
31,74.1684052126732,1.6319040414326411,27.85028891787095,1687.259,19.999999999999996,2024.7108,0,1
